USAF	WBAN	STATION NAME	CTRY	ST CALL	LAT	LON	ELEV(M)	BEGIN	END
284400	99999	KOLTSOVO	RS	USSS	56.743	60.803	#FIELD!	19320101	20190423
284430	99999	BOGDANOVICH	RS		56.783	62.067	#FIELD!	19740820	19990925
284440	99999	SVERDLOVSKY/KOLTSOV	RS		56.733	60.817	#FIELD!	19600217	19881009
284450	99999	EKATERINBURG (VERHNEE DUBROVO	RS		56.733	61.067	#FIELD!	19891004	19980306
284480	99999	SYSERT	RS		56.517	60.833	#FIELD!	19600229	20020523
284490	99999	KAMENSK-URALSKIJ	RS		56.433	61.867	#FIELD!	19530216	19930714
284510	99999	KAMYSLOV	RS		56.850	62.717	#FIELD!	19480101	20180725
284550	99999	BUTKA	RS		56.717	63.767	#FIELD!	19920204	19980720
284560	99999	SATROVO	RS		56.517	64.650	#FIELD!	19590101	19940909
284570	99999	KATAJSK	RS		56.300	62.600	#FIELD!	19590101	19961106
284650	99999	JALTUROVOSK	RS		56.683	66.350	#FIELD!	19530216	20190423
284690	99999	VAGAJ	RS		56.483	67.300	#FIELD!	19480101	19891030
284780	99999	GOLYSMANOVO	RS		56.383	68.383	#FIELD!	19890101	19960313
284810	99999	VIKULOVO	RS		56.817	70.617	#FIELD!	19480101	20190423
284910	99999	BOL'SIE UKI	RS		56.933	72.667	#FIELD!	19550101	20190422
284930	99999	TARA	RS		56.900	74.383	#FIELD!	19320101	20190423
284935	99999	YEMELYANOVO	RS	UNKL	56.173	92.493	#FIELD!	19990114	20190423
284980	99999	KOLOSOVKA	RS		56.450	73.650	#FIELD!	19600104	20030215
285020	99999	VJATSKIE POLJANY	RS		56.233	51.033	#FIELD!	19590101	20190423
285060	99999	ELABUGA	RS		55.767	52.067	#FIELD!	19460101	20190418
285090	99999							19730701	19760112
285170	99999	MENZELINSK	RS		55.717	53.067	#FIELD!	20050828	20190418
285220	99999	ASKINO	RS		56.083	56.583	#FIELD!	20050629	20190423
285260	99999	KARAIDELSKI	RS		55.817	57.083	#FIELD!	19590101	20050514
285330	99999	NTAZEPETROVSK	RS		56.050	59.583	#FIELD!	19460309	20050412
285350	99999	KARLJHANOVO	RS		55.950	58.667	#FIELD!	19590101	20030702
285370	99999	DUVAN	RS		55.700	57.900	#FIELD!	19530216	20160718
285410	99999	VERHNIJ UFALEJ	RS		56.083	60.300	#FIELD!	19590101	20190423
285450	99999	BOLSHAY KUYASH	RS		55.833	61.100	#FIELD!	19850701	20020814
285460	99999	TAKHTALYM	RS		55.933	61.767	#FIELD!	19740820	20010815
285480	99999	ARGAJAS	RS		55.517	60.917	#FIELD!	19590101	20030922
285490	99999	BRODOKALMAK	RS		55.583	62.067	#FIELD!	19590101	19950330
285520	99999	SADRINSK	RS		56.067	63.650	#FIELD!	19460311	20190423
285610	99999	TEBENJAKSKOE	RS		56.167	65.450	#FIELD!	19620618	19990727
285660	99999	MOKROUSOVO	RS		55.817	66.783	#FIELD!	19530216	20030207
285730	99999	ISHIM	RS		56.100	69.433	#FIELD!	19480101	20190423
285740	99999	BERDYUZHYE	RS		55.800	68.317	#FIELD!	19730101	20031226
285810	99999	KAMJSENKA	RS		56.150	70.650	#FIELD!	19890101	19970225
285860	99999	TJUKALINSK	RS		55.867	72.200	#FIELD!	19480101	20180725
285870	99999	SLADKOV	RS		55.533	70.317	#FIELD!	19890101	19950922
285880	99999	NAZYVOEVSK	RS		55.567	71.367	#FIELD!	19530216	20180723
285930	99999	BOL'SHERECH'E	RS		56.100	74.633	#FIELD!	19480101	20190415
285980	99999	SARGATSKOE	RS		55.600	73.483	#FIELD!	19530216	20160330
286010	99999	CISTOPOL'	RS		55.317	50.617	#FIELD!	19590102	19991124
286110	99999	MUSLJUMOVO	RS		55.317	53.200	#FIELD!	19620501	20020724
286120	99999	MUSLJUMOVO	RS		55.317	53.183	#FIELD!	20120125	20190418
286130	99999	DYURTYULI	RS		55.483	54.867	#FIELD!	19850701	20040919
286150	99999	BAKALY	RS		55.183	53.800	#FIELD!	19590101	20160718
286210	99999	BIRSK	RS		55.417	55.533	#FIELD!	19590101	20190423
286220	99999	STARONADEZDINO	RS		55.317	56.417	#FIELD!	19740820	19950311
286240	99999	KUSHNARENKOVO	RS		55.100	55.350	#FIELD!	19900201	19931220
286250	99999	BLAGOVESHCHENSK	RS		55.017	55.983		19631014	19631022
286290	99999	ULU-TELJAK	RS		54.900	56.950	#FIELD!	19740820	19940207
286300	99999	ZLATOUST	RS		55.200	59.667	#FIELD!	19590101	20060828
286330	99999	TAGANAJ GORA (MTN)	RS		55.367	59.917	#FIELD!	19590101	20021009
286360	99999	BERDYAUSH	RS		55.150	59.117	#FIELD!	19600322	19890727
286370	99999	KROPACEVO	RS		55.000	57.983	#FIELD!	19460309	20010508
286390	99999	BOGUS SOVIET	RS					19850801	20021128
286420	99999	BALANDINO	RS	USCC	55.306	61.503	#FIELD!	19320101	20190423
286450	99999	CHELYABINSK-GOROD	RS		55.150	61.300	#FIELD!	19460311	20190423
286470	99999	MEDVEDEVSKAJA	RS		54.967	60.767	#FIELD!	19600301	19940521
286550	99999	SUMIHA	RS		55.233	63.317	#FIELD!	19600106	20180718
286590	99999	KURTAMYS	RS		54.917	64.433	#FIELD!	19590101	20020530
286610	99999	KURGAN	RS		55.467	65.400	#FIELD!	19320101	20190423
286620	99999	LEBJAZJE	RS		55.267	66.500	#FIELD!	19590101	20020208
286630	99999	MORSHIKHA	RS		55.367	67.083	#FIELD!	19610801	19620721
286660	99999	MAKUSINO	RS		55.250	67.300	#FIELD!	19530216	20190423
286680	99999	POLOVINNOE	RS		54.767	66.000	#FIELD!	19600101	20010930
286730	99999	ILINSKOYE-IN-TYUMEN	RS		55.450	69.317	#FIELD!	19690101	20040820
286740	99999	PETUHOVO	RS		55.100	67.967	#FIELD!	19590101	20050616
286750	99999	BOGUS SOVIET	RS					19890403	20021121
286760	99999	PETROPAVLOVSK	KZ	UACP	54.830	69.150	#FIELD!	19960101	20190423
286790	99999	PETROPAVLOVSK	KZ		54.833	69.150	#FIELD!	19320101	20081231
286870	99999	BULAJEVO	KZ		54.900	70.450	#FIELD!	19590101	20190423
286880	99999	ISIL'KUL'	KZ		54.900	71.250	#FIELD!	19480101	20180722
286960	99999	KALACINSK	RS		55.033	74.583	#FIELD!	19530216	20180725
286980	99999	OMSK	RS	UNOO	54.967	73.311	#FIELD!	19320101	20190423
287040	99999	CULPANOVO	RS		54.500	50.417	#FIELD!	19590101	20190418
287050	99999	CELNO-VERSINY	RS		54.417	51.100	#FIELD!	19611205	20190415
287100	99999	RAEVSKY	RS		54.083	54.917	#FIELD!	19590101	20030223
287110	99999	BUGUL'MA	RS		54.617	52.800	#FIELD!	19460309	20190418
287120	99999	TUIMAZY	RS		54.583	53.733	#FIELD!	19590101	20020712
287130	99999	BUZDYAK	RS		54.567	54.517	#FIELD!	19740820	20000219
287190	99999	AKSAKOVO	RS		54.017	54.150	#FIELD!	19590101	20190423
287220	99999	UFA	RS	UWUU	54.558	55.874	#FIELD!	19320101	20190423
287260	99999	ARHANGELSKOJE	RS		54.400	56.800	#FIELD!	19590101	20010711
287300	99999	TIRJANSKI	RS		54.200	58.567	#FIELD!	19590901	20040717
287360	99999	UCALY	RS		54.333	59.517	#FIELD!	19740821	20030214
287410	99999	MIRNII	RS		54.550	60.300	#FIELD!	19930201	20011231
287450	99999	JUZNO-URALSK	RS		54.450	61.250	#FIELD!	19740820	19940422
287470	99999	PETROPAVLOVSKIJ ZER	RS		54.017	60.117	#FIELD!	20011119	20020503
287480	99999	TROIZK	RS		54.083	61.617	#FIELD!	19460312	20190423
287520	99999	POLOVINNOJE	RS		54.700	63.833	#FIELD!	19740820	20041202
287540	99999	OKTJABRSKI	RS		54.400	62.733	#FIELD!	19590101	20010519
287550	99999	UST-UJSKOJE	RS		54.267	63.950	#FIELD!	19530216	20010831
287560	99999	ZVERINOGOLOVSKOE	RS		54.467	64.867	#FIELD!	19590803	20180718
287640	99999	PRESNOGORKOVKA	KZ		54.483	65.767	#FIELD!	19590101	20190423
287660	99999	BLAGOVESHCHENKA	KZ		54.367	66.967	#FIELD!	19480101	20190423
287670	99999	FEDOROVKA	KZ		54.217	65.500	#FIELD!	19630304	19631231
287750	99999	YAVLENKA	KZ		54.333	68.467		19590101	19760107
287751	99999	JAVLENKA	KZ		54.400	68.400	#FIELD!	20180619	20190423
287850	99999	VOZVISHEN SOVKHOZ	KZ		54.433	70.917	#FIELD!	19590102	20080905
287854	99999	ABAKAN	RS	UNAA	53.740	91.385	#FIELD!	19990114	20190423
287860	99999	POLTAVKA	KZ		54.367	71.750	#FIELD!	19530216	20190423
287910	99999	SERBAKUL'	RS		54.633	72.433	#FIELD!	19610215	20180725
287970	99999	ODESSKOE	RS		54.200	72.967	#FIELD!	19480101	20190418
287980	99999	PAVLOGRADKA	RS		54.200	73.550	#FIELD!	19860101	20030227
287990	99999	CERLAK	RS		54.167	74.800	#FIELD!	19480101	20190422
288010	99999	KRASNOE POSELENIE	RS		53.967	50.367	#FIELD!	19590101	20020519
288020	99999	SERGIYEVSK	RS		53.933	51.167		19600424	19630322
288060	99999	BUGURUSLAN	RS		53.617	52.450	#FIELD!	19361231	20190423
288070	99999	SAMARA (SNYSLJAEVKA)	RS		53.250	50.450	#FIELD!	19961001	20131223
288080	99999	KROTOVKA	RS		53.283	51.167	#FIELD!	19590926	20021101
288150	99999	ABDULINO	RS		53.700	53.650	#FIELD!	19620401	20020822
288230	99999	TUKAN	RS		53.833	57.517	#FIELD!	19610901	20031105
288250	99999	STERLITAMAK	RS		53.583	55.934	#FIELD!	19460309	20190423
288270	99999	STERLIBASEVO	RS		53.467	55.267	#FIELD!	19740820	20020120
288290	99999	VERKHNIY AVZYAN	RS		53.517	54.067	#FIELD!	19850701	20020809
288310	99999	BELORECK	RS		53.967	58.350	#FIELD!	19530216	20010903
288330	99999	VERHNEURAL'SK	RS		53.883	59.200	#FIELD!	19320101	19950626
288360	99999	FERSHAMPENUAZ	RS		53.517	59.800	#FIELD!	19610804	20020504
288380	99999	MAGNITOGORSK	RS		53.350	59.083	#FIELD!	19351231	20190423
288430	99999	KOMSOMOLEC	KZ		53.750	62.033	#FIELD!	19590102	20190423
288440	99999	BORODINOVSKIY	RS		53.533	60.767	#FIELD!	19740820	20040918
288540	99999	FYODOROV SOVKHOZ	KZ		53.750	63.167	#FIELD!	19590101	19631218
288630	99999	MARYEVKA	KZ		53.767	67.383	#FIELD!	19600101	20190423
288670	99999	SARYKOL	KZ		53.317	65.550	#FIELD!	19530216	20190423
288730	99999	KRASNOARMEJSK	KZ		53.833	69.783	#FIELD!	19530216	20190423
288770	99999	VOLODARSKOE	KZ		53.317	68.100	#FIELD!	19590101	20020319
288790	99999	KOKSHETAY	KZ		53.283	69.383	#FIELD!	19320101	20190423
288840	99999	CHKALOVO	KZ		53.617	70.417		19610301	19631224
288841	99999	CHKALOVO	KZ		53.600	70.500	#FIELD!	20180717	20190423
288860	99999	KZIL-TUS SOVKHOZ	KZ		53.633	72.367	#FIELD!	19630602	20030223
288950	99999	RUSSKAJA POLIANA	RS		53.783	73.883	#FIELD!	19570701	20050630
289000	99999	KURUMOCH	RS	UWWW	53.505	50.164	#FIELD!	19460101	20190423
289010	99999	BEZYMYANKA	RS		53.233	50.167	#FIELD!	19361231	19371231
289060	99999	BUZULUK	RS		52.783	52.283	#FIELD!	19800715	20050728
289080	99999	AVANGARD ZERNOSOVHOZ	RS		52.617	51.283	#FIELD!	19611205	20190423
289090	99999	BUZULUK	RS		52.817	52.217	#FIELD!	19530216	20180725
289120	99999	ROMANOVKA	RS		53.033	54.067	#FIELD!	19611205	20020731
289160	99999	SARLYK	RS		52.933	54.750	#FIELD!	19591201	20190423
289250	99999	MELEUZ	RS		52.917	55.917	#FIELD!	19530216	20050629
289270	99999	JERMOLAJEVO	RS		52.717	55.800	#FIELD!	19630603	20010726
289380	99999	KIZILSKOJE	RS		52.733	58.900	#FIELD!	19590101	20010608
289390	99999	KALININSK	RS		52.500	59.700	#FIELD!	19590101	19970218
289410	99999	KARTALY	RS		53.050	60.667	#FIELD!	19590101	20030306
289480	99999	GEORGIYEVKA	KZ		52.717	61.167	#FIELD!	19630614	20190423
289520	99999	KOSTANAY	KZ	UAUU	53.217	63.617	#FIELD!	19351231	20190423
289570	99999	TOBOL	KZ		52.683	62.600	#FIELD!	19530216	20020319
289660	99999	RUZAEVKA	KZ		52.817	66.967	#FIELD!	19531101	20190423
289670	99999	KARASUL	KZ		52.667	65.500	#FIELD!	19590101	19741025
289760	99999	DOROGOVKA	KZ		52.850	69.417		19630601	19631124
289780	99999	BALKASINO	KZ		52.533	68.750	#FIELD!	19590101	20190423
289840	99999	SUCINSK	KZ		52.950	70.217	#FIELD!	19530216	20190423
289860	99999	ZOLOTAJA NIVA	KZ		52.967	71.933	#FIELD!	19630302	20010815
289930	99999	GOLUBOVKA	KZ		53.150	74.200	#FIELD!	19610915	20190423
290160	99999	MURASOVA	RS		59.517	79.517	#FIELD!	19620401	19631231
290230	99999	NAPAS	RS		59.850	81.950	#FIELD!	19480101	20190423
290370	99999	BEREZOVKA	RS		59.383	82.833	#FIELD!	19530216	20071106
290590	99999	ALEKSANDROVSKIJ SHLYUZ	RS		59.433	89.283	#FIELD!	19591101	20190423
290680	99999	NAZIMOVO	RS		59.500	90.928	#FIELD!	19590101	20190423
290750	99999	CHIRIMBA-IN-KRASNOY	RS		59.717	93.433	#FIELD!	19590101	19880419
291030	99999	KATYLGA	RS		59.067	76.733	#FIELD!	19530216	19950423
291110	99999	SREDNY VASJUGAN	RS		59.217	78.233	#FIELD!	19480101	20190423
291220	99999	KARGASOK	RS		59.050	80.833	#FIELD!	19480101	20190423
291280	99999	PARABEL'	RS		58.700	81.500	#FIELD!	19530216	20020531
291490	99999	STEPANOVKA	RS		58.633	86.733	#FIELD!	19570702	20190423
291980	99999	KLIMINO-IN-KRASNOY	RS		58.633	98.733	#FIELD!	19530901	19891020
292020	99999	GRABTSOVY	RS		58.350	76.383	#FIELD!	19530216	19570630
292030	99999	NOVYJ VASYUGAN	RS		58.583	76.517	#FIELD!	19570718	20190423
292090	99999	MAJSK	RS		57.800	77.217	#FIELD!	19480101	20190423
292240	99999	STARICA	RS		58.133	80.583	#FIELD!	19550108	19960503
292310	99999	KOLPASEVO	RS		58.317	82.950	#FIELD!	19320101	20190423
292330	99999	RYBINSK TOMSKAYA	RS		58.383	84.750	#FIELD!	19530216	19601105
292410	99999	PALOCKA	RS		58.383	84.600	#FIELD!	19600218	19960418
292470	99999	BATURINO	RS		57.750	85.200	#FIELD!	19600424	20000209
292530	99999	LOSINOBORSKOE	RS		58.450	89.467	#FIELD!	19530216	20190423
292630	99999	JENISEJSK	RS	UNII	58.450	92.150	#FIELD!	19320101	20190423
292650	99999	MAKOVSKOYE	RS		59.200	90.900	#FIELD!	19610101	19891008
292740	99999	STRELKA	RS		58.083	93.000	#FIELD!	19590101	20190423
292760	99999	MOTYGINO	RS		58.183	94.750	#FIELD!	19600103	20190423
292820	99999	BOGUCANY	RS		58.383	97.450	#FIELD!	19530216	20190423
292890	99999	GONDA	RS		57.850	97.400	#FIELD!	19590101	20020724
293130	99999	PUDINO	RS		57.533	79.431	#FIELD!	19480101	20190423
293280	99999	BAKCHAR	RS		57.000	82.067	#FIELD!	19480101	20190423
293320	99999	MOLCHANOVO	RS		57.583	83.783	#FIELD!	19530216	20190423
293350	99999	ZHUKOVA	RS		57.383	83.917	#FIELD!	19550113	19580417
293400	99999							19870511	19870511
293480	99999	PERVOMAJSKOE	RS		57.067	86.217	#FIELD!	19480101	20190423
293540	99999	TEGULDET	RS		57.300	88.183		19530216	19601103
293550	99999	TUTALO-CULYM RIVER	RS		57.450	88.467	#FIELD!	19600105	19960121
293560	99999	CHINDAT-IN-KRASNOY	RS		57.367	89.317	#FIELD!	19480101	19890830
293630	99999	PIROVSKOE	RS		57.633	92.267	#FIELD!	19480101	20190423
293650	99999	PLATONOVKA	RS		57.267	91.167	#FIELD!	19590101	19600906
293670	99999	NOVOBIRILYUSSY	RS		56.967	90.683	#FIELD!	19530216	20190423
293740	99999	KAZACHINSKOE	RS		57.683	93.267	#FIELD!	19590101	20190423
293760	99999	TASEYEVO          &	RS		57.217	94.917	#FIELD!	19530804	19890323
293790	99999	TASEEVO	RS		57.200	94.550	#FIELD!	19870701	20190423
293820	99999	MOLCHANOVO	RS		57.583	83.783	#FIELD!	19480101	19530215
293930	99999	CHERVYANKA	RS		57.650	99.533	#FIELD!	19530216	20190423
294010	99999	SEDELNIKOVO	RS		56.950	75.300	#FIELD!	19600424	19970728
294050	99999	KYSTOVKA	RS		56.600	76.567	#FIELD!	19480101	20190423
294070	99999	MUROMCEVO	RS		56.383	75.250	#FIELD!	19600708	19900123
294180	99999	SEVERNOE	RS		56.350	78.350	#FIELD!	19480101	20190423
294300	99999	TOMSK	RS		56.500	84.917	#FIELD!	19320101	20190423
294330	99999	MALOBRAGINO	RS		56.867	84.367	#FIELD!	19540207	19630105
294560	99999	TJUHTET	RS		56.533	89.317	#FIELD!	19530216	20190423
294640	99999	BOL'SOJ ULUJ	RS		56.650	90.550	#FIELD!	19460131	20190423
294670	99999	ACHINSK	RS		56.283	90.517	#FIELD!	19530216	20190423
294710	99999	BOL'SHAJA MURTA	RS		56.900	93.133	#FIELD!	19480101	20190423
294770	99999	SUHOBUZIMSKOE	RS		56.500	93.283	#FIELD!	19610303	20190423
294810	99999	DZERZHINSKOE	RS		56.850	95.217	#FIELD!	19480101	20190423
294830	99999	DOLGIY MOST	RS		56.767	96.800	#FIELD!	19590101	19880502
294850	99999	ABAN	RS		56.683	96.050	#FIELD!	20120328	20190423
294980	99999	SITKINO	RS		56.350	98.367	#FIELD!	19480102	20070227
295240	99999	KRESCHENKA	RS		55.850	80.033	#FIELD!	19530216	20190423
295320	99999	KOZEVNIKOVO	RS		56.250	84.000	#FIELD!	19530216	20010621
295340	99999	PIHTOVKA	RS		55.983	82.700	#FIELD!	19480101	19911118
295390	99999	BOLOTNOE	RS		55.667	84.400	#FIELD!	19530216	20030127
295400	99999	ANZERO-SUDZENSK	RS		56.117	86.000	#FIELD!	19530216	19951120
295410	99999	TAJGA	RS		56.067	85.617	#FIELD!	19530216	19970518
295420	99999	JAJA	RS		56.200	86.433	#FIELD!	19480101	19530215
295480	99999	BARZAS	RS		55.717	86.300	#FIELD!	19530218	19970705
295510	99999	MARIINSK	RS		56.183	87.683	#FIELD!	19530216	20190423
295520	99999	TJAZIN	RS		56.117	88.517	#FIELD!	19530216	20070226
295530	99999	BOGOTOL	RS		56.217	89.550	#FIELD!	19460102	20190423
295570	99999	TISUL'	RS		55.750	88.317	#FIELD!	19530216	20180725
295580	99999	GGP KATEK	RS		55.533	89.200	#FIELD!	20120328	20190423
295590	99999	SHARYPOV	RS		55.550	89.233	#FIELD!	19840314	20011226
295610	99999	NAZAROVO	RS		56.033	90.317	#FIELD!	20120328	20190423
295620	99999	KEMCHUG	RS		56.100	91.667	#FIELD!	19590101	20190423
295630	99999	KACA	RS		56.117	92.200	#FIELD!	20051018	20190423
295660	99999	SHUMIHA	RS		55.933	92.283	#FIELD!	20120328	20190423
295670	99999	KRUTOYARSKIY	RS		55.783	90.133	#FIELD!	19590101	19871230
295700	99999	KRASNOJARSK OPYTNOE POLE	RS		56.067	92.733	#FIELD!	19960331	20160225
295710	99999	MININO	RS		56.067	92.733	#FIELD!	20120328	20190423
295720	99999	EMEL' YANOVO	RS		56.183	92.600	#FIELD!	20070226	20070226
295740	99999	KRASNOJARSK	RS		56.000	92.883	#FIELD!	19320101	19960416
295750	99999	SOROKINO	RS		55.883	93.383	#FIELD!	19460108	19530214
295760	99999	UJAR	RS		55.817	94.300	#FIELD!	19530216	20190423
295780	99999	SHALINSKOE	RS		55.717	93.750	#FIELD!	19590101	20190423
295800	99999	SOLYANKA	RS		56.167	95.267	#FIELD!	20120328	20190423
295810	99999	KANSK	RS		56.200	95.633	#FIELD!	19320106	20190423
295830	99999	KLYUCHI-IN-KRASNOY	RS		56.117	97.317	#FIELD!	19530216	20011110
295870	99999	IRBEJSKOE	RS		55.633	95.467	#FIELD!	19530216	20190423
295900	99999	NOVOCUNSKOE	RS		56.150	99.300	#FIELD!	19590101	20090415
295940	99999	TAJSHET	RS		55.950	98.000	#FIELD!	19530906	20190423
295980	99999	ALZAMAY	RS		55.550	98.667	#FIELD!	19530216	19540225
296020	99999	CHANY	RS		55.300	76.750	#FIELD!	19530218	20190423
296050	99999	TATARSK	RS		55.200	76.019	#FIELD!	19480101	20190423
296120	99999	BARABINSK	RS		55.333	78.308	#FIELD!	19320102	20190423
296130	99999	UBINSKOE	RS		55.300	79.617	#FIELD!	19480101	20020109
296210	99999							19870519	19870519
296220	99999	PENKI-IN-NOVOSIBIR	RS		55.483	81.600	#FIELD!	19530216	20020111
296250	99999	CULYM	RS		55.100	80.967	#FIELD!	19530216	20180725
296260	99999	KOCENEVO	RS		55.017	82.233	#FIELD!	19480101	19950703
296300	99999	LENINSKIY	RS		55.167	83.133	#FIELD!	19620601	19631211
296310	99999	KOLYVAN'	RS		55.300	82.750	#FIELD!	19530216	20190423
296320	99999	MOSKOVO	RS		55.300	83.600	#FIELD!	19530216	20020102
296340	99999	TOLMACHEVO	RS	UNNT	55.013	82.651	#FIELD!	19320101	20190423
296360	99999	TOGUCHIN	RS		55.233	84.400	#FIELD!	19480101	20190423
296380	99999	NOVOSIBIRSK (OGOURTSOVO)	RS		54.900	82.950	#FIELD!	20040803	20190423
296390	99999	KOURAK	RS		54.833	84.700	#FIELD!	19530908	19631115
296420	99999	KEMEROVO	RS	UNEE	55.270	86.107	#FIELD!	19460101	20190423
296450	99999	KEMEROVO CGMS	RS		55.250	86.217	#FIELD!	20090225	20190423
296490	99999	KRAPIVINO	RS		55.000	86.800	#FIELD!	19530219	19960627
296530	99999	UZUR	RS		55.300	89.817	#FIELD!	19480101	20190423
296540	99999	CENTRAL'NYJ RUDNIK	RS		55.217	87.650	#FIELD!	19530216	20190423
296580	99999	ORDZHONIKIDZEVSKIY	RS		54.767	88.967	#FIELD!	19740429	19891026
296620	99999	BALAHTA	RS		55.383	91.617	#FIELD!	19480101	20190423
296630	99999	DERBINO	RS		55.367	92.300	#FIELD!	19570711	19631231
296640	99999	SVETLOLYUBOVO	RS		55.083	90.850	#FIELD!	19590101	20190423
296650	99999	LEGOATAYEVO	RS		55.133	91.033	#FIELD!	19530216	19581030
296750	99999	KOLBA	RS		55.083	93.367	#FIELD!	19530216	20121031
296760	99999	AGINSKOE	RS		55.250	94.883	#FIELD!	19480101	20190423
296980	99999	NIZNE-UDINSK	RS	UINN	54.883	99.033	#FIELD!	19320104	20190423
297010	99999	LJUBIMOVKA	RS		54.667	75.100	#FIELD!	19601201	19950411
297020	99999	CISTOOZERNOJE	RS		54.717	76.717	#FIELD!	19590101	20030301
297060	99999	KUPINO	RS		54.367	77.283	#FIELD!	19480101	20190423
297120	99999	ZDVINSK	RS		54.700	78.667	#FIELD!	19530216	20190423
297130	99999							19870511	19870511
297160	99999	DOVOLNOYE	RS		54.483	79.667	#FIELD!	19590101	19620502
297220	99999	UZANIHA	RS		54.667	81.050	#FIELD!	19530418	20021120
297240	99999	KOCHKI	RS		54.333	80.467	#FIELD!	19530216	20190423
297260	99999	ORDYNSKOE	RS		54.367	81.883	#FIELD!	19480101	20190423
297350	99999	POSEVNAJA	RS		54.300	83.314	#FIELD!	19530216	19980722
297360	99999	MASLJANINO	RS		54.333	84.217	#FIELD!	19480101	20190423
297420	99999	KOLCHUGINO	RS		54.667	86.183	#FIELD!	19320103	19631231
297450	99999	BELOVO	RS		54.450	86.367	#FIELD!	19530216	20050117
297490	99999	ZHERNOVO	RS		54.150	87.317	#FIELD!	19530219	19631221
297520	99999	NENASTNAYA	RS		54.750	88.817	#FIELD!	19530302	20190423
297560	99999	SIRA	RS		54.500	89.933	#FIELD!	19460101	20180216
297590	99999	KOMMUNAR	RS		54.333	89.283	#FIELD!	19590101	20190423
297620	99999	KHAKASSKIY	RS		54.600	90.933	#FIELD!	19590101	19621209
297660	99999	IDRINSKOE	RS		54.367	92.133	#FIELD!	19480101	20190423
297680	99999	LEBYAZH'E	RS		54.200	91.583	#FIELD!	20120330	20190423
297710	99999	SHCHETINKINO	RS		55.350	92.100	#FIELD!	20120330	20190423
297720	99999	ARTEMOVSK	RS		54.367	93.433	#FIELD!	19530216	20190423
297890	99999	VERHNJAJA GUTARA	RS		54.217	96.967	#FIELD!	19530216	20190423
297940	99999	BIRJUSA	RS		54.383	97.783	#FIELD!	19590102	20010529
298020	99999	MIKHAILOVKA	KZ		53.817	76.533	#FIELD!	19590102	20190423
298070	99999	ERTIS	KZ		53.350	75.450	#FIELD!	19480101	20190423
298130	99999	KRASNOOZERSK	RS		53.967	79.233	#FIELD!	19530218	20180725
298140	99999	KARASUK	RS		53.733	78.017	#FIELD!	19530216	20190423
298160	99999	HABARY	RS		53.617	79.550	#FIELD!	19530216	20021222
298220	99999	KAMEN'-NA-OBI	RS		53.817	81.267	#FIELD!	19460101	20180725
298230	99999							19870511	19870511
298270	99999	BAEVO	RS		53.267	80.767	#FIELD!	19530218	20190423
298320	99999	TALMENKA	RS		53.817	83.583	#FIELD!	19530216	20090627
298360	99999	SOROKINO	RS		53.750	84.950	#FIELD!	19530216	20011027
298370	99999	SELABOLIHA	RS		53.400	82.600	#FIELD!	19570701	20020828
298380	99999	BARNAUL	RS	UNBB	53.364	83.539	#FIELD!	19320101	20190423
298430	99999	BAYDAYEVKA	RS		53.767	87.233	#FIELD!	19350329	19550630
298460	99999	NOVOKUZNETSK	RS	UNWW	53.733	87.183	#FIELD!	19550701	20170615
298480	99999	TOGUL	RS		53.467	85.917	#FIELD!	19480101	20090627
298490	99999	KUZEDEEVO	RS		53.333	87.167	#FIELD!	19530216	19970328
298540	99999	MEZDURECENSK	RS		53.683	88.050	#FIELD!	19600102	19961116
298550	99999	TEBA	RS		53.633	88.567	#FIELD!	19730101	20050108
298560	99999	ASUK	RS		53.633	89.450	#FIELD!	19610509	19620823
298580	99999	NEOZIDANNIJ PRIISK	RS		53.283	89.167	#FIELD!	19530216	20090523
298620	99999	HAKASSKAJA	RS		53.767	91.317	#FIELD!	19960701	20070328
298640	99999	UYBAT	RS		53.717	90.367	#FIELD!	19480101	20190423
298650	99999	ABAKAN	RS	UNKA	53.750	91.400	#FIELD!	19330215	20011024
298660	99999	MINUSINSK	RS		53.717	91.700	#FIELD!	19320213	20190423
298690	99999	ERMAKOVSKOE	RS		53.300	92.417	#FIELD!	19480101	20190423
298700	99999	KURAGINO	RS		53.883	92.667	#FIELD!	19590222	20030512
298710	99999	BEREZOVSKOYE	RS		53.933	92.800	#FIELD!	19530216	19620508
298740	99999	KARATUZSKOE	RS		53.583	92.883	#FIELD!	20120330	20190423
298760	99999	KAZYR	RS		53.683	94.200	#FIELD!	19590101	20190423
298890	99999	...	RS		53.383	97.150		19611025	19620518
